mp-10037,234.0
mp-1007730,105.0
mp-1008554,126.0
mp-1008557,258.0
mp-10165,16.0
mp-1018100,49.0
mp-1018101,187.0
mp-1018132,37.0
mp-1018179,129.0
mp-1019380,216.0
mp-1019508,178.0
mp-1029733,104.0
mp-10435,77.0
mp-10521,71.0
mp-1057,130.0
mp-10669,33.0
mp-1067,50.0
mp-10670,47.0
mp-10675,163.0
mp-10676,102.0
mp-10873,114.0
mp-10877,93.0
mp-10883,203.0
mp-10890,64.0
mp-10891,141.0
mp-10892,123.0
mp-10894,184.0
mp-10896,101.0
mp-10899,177.0
mp-10901,129.0
mp-10904,184.0
mp-10908,220.0
mp-10909,255.0
mp-10910,167.0
mp-10911,112.0
mp-11029,101.0
mp-11209,83.0
mp-11220,70.0
mp-11227,92.0
mp-11229,65.0
mp-11230,55.0
mp-11231,76.0
mp-11233,108.0
mp-1143,232.0
mp-11512,135.0
mp-11537,231.0
mp-11809,108.0
mp-12550,196.0
mp-12657,120.0
mp-12760,106.0
mp-12772,113.0
mp-12773,100.0
mp-12777,131.0
mp-12802,133.0
mp-12961,93.0
mp-12990,137.0
mp-13079,158.0
mp-13090,57.0
mp-13094,91.0
mp-13272,44.0
mp-1330,255.0
mp-13311,47.0
mp-13944,104.0
mp-1399,104.0
mp-14070,92.0
mp-14600,74.0
mp-1471,101.0
mp-1498,109.0
mp-15254,48.0
mp-1550,85.0
mp-15621,49.0
mp-15819,117.0
mp-15960,81.0
mp-1638,48.0
mp-16481,128.0
mp-16482,140.0
mp-16491,83.0
mp-16493,89.0
mp-16494,116.0
mp-16495,239.0
mp-16496,211.0
mp-16497,108.0
mp-16501,163.0
mp-16521,204.0
mp-16523,156.0
mp-16524,131.0
mp-16526,205.0
mp-16528,113.0
mp-16529,112.0
mp-16613,172.0
mp-16719,95.0
mp-16723,58.0
mp-16755,19.0
mp-17017,123.0
mp-17129,86.0
mp-1749,57.0
mp-17856,110.0
mp-1791,131.0
mp-18093,226.0
mp-1823,115.0
mp-1842,127.0
mp-188,225.0
mp-1938,231.0
mp-1953,115.0
mp-196,125.0
mp-2121,84.0
mp-2172,70.0
mp-22318,45.0
mp-2294,151.0
mp-23080,191.0
mp-2322,80.0
mp-2361,111.0
mp-23704,19.0
mp-23709,14.0
mp-23807,155.0
mp-2404,56.0
mp-249,117.0
mp-2500,113.0
mp-2557,103.0
mp-259,225.0
mp-2593,177.0
mp-2614,107.0
mp-2647,105.0
mp-2654,33.0
mp-2658,175.0
mp-2733,141.0
mp-2772,113.0
mp-2775,53.0
mp-27863,29.0
mp-27927,172.0
mp-28020,12.0
mp-2824,158.0
mp-2856,125.0
mp-29066,144.0
mp-2910,46.0
mp-29596,93.0
mp-29674,230.0
mp-29736,80.0
mp-30175,61.0
mp-30177,120.0
mp-30178,100.0
mp-30180,111.0
mp-30183,120.0
mp-30338,49.0
mp-3038,32.0
mp-3050,171.0
mp-3081,214.0
mp-30816,68.0
mp-30817,104.0
mp-30818,88.0
mp-30821,119.0
mp-3094,81.0
mp-3098,182.0
mp-31059,42.0
mp-31081,103.0
mp-31184,117.0
mp-31185,196.0
mp-31187,185.0
mp-31220,15.0
mp-3159,33.0
mp-3161,63.0
mp-3173,57.0
mp-3340,203.0
mp-3405,153.0
mp-3416,51.0
mp-34993,154.0
mp-3536,180.0
mp-3574,124.0
mp-3623,192.0
mp-36775,89.0
mp-3698,52.0
mp-3701,126.0
mp-37091,23.0
mp-3736,128.0
mp-3747,159.0
mp-3748,159.0
mp-37614,203.0
mp-3792,190.0
mp-3803,237.0
mp-3805,203.0
mp-3807,63.0
mp-3833,64.0
mp-38394,21.0
mp-3886,124.0
mp-3909,161.0
mp-3944,149.0
mp-4054,93.0
mp-4262,141.0
mp-4471,206.0
mp-4499,68.0
mp-4586,26.0
mp-4593,215.0
mp-4656,123.0
mp-4678,142.0
mp-468,45.0
mp-4771,134.0
mp-4798,166.0
mp-4842,84.0
mp-4930,183.0
mp-4979,66.0
mp-505572,113.0
mp-5063,113.0
mp-5122,28.0
mp-5149,192.0
mp-5221,172.0
mp-530274,186.0
mp-530399,196.0
mp-531611,190.0
mp-5407,178.0
mp-5409,132.0
mp-541047,147.0
mp-542569,202.0
mp-542915,107.0
mp-545974,121.0
mp-5479,56.0
mp-5492,79.0
mp-558636,144.0
mp-559390,76.0
mp-5606,59.0
mp-560927,122.0
mp-567191,55.0
mp-567929,147.0
mp-568106,56.0
mp-568718,106.0
mp-568809,29.0
mp-568991,192.0
mp-569458,219.0
mp-569558,118.0
mp-570001,106.0
mp-570150,56.0
mp-570677,30.0
mp-570784,197.0
mp-571039,62.0
mp-571247,136.0
mp-571419,183.0
mp-571619,163.0
mp-5723,138.0
mp-5748,164.0
mp-5778,218.0
mp-5798,165.0
mp-5920,61.0
mp-5921,192.0
mp-5928,39.0
mp-593,129.0
mp-603719,235.0
mp-605663,162.0
mp-607111,218.0
mp-637575,250.0
mp-638765,78.0
mp-639874,162.0
mp-640266,92.0
mp-644229,41.0
mp-661,194.0
mp-669546,150.0
mp-675172,212.0
mp-676861,198.0
mp-684031,79.0
mp-684591,139.0
mp-685036,146.0
mp-7048,186.0
mp-7068,43.0
mp-7187,162.0
mp-7188,191.0
mp-7189,148.0
mp-7376,36.0
mp-7377,31.0
mp-7400,36.0
mp-754157,184.0
mp-754401,95.0
mp-754624,190.0
mp-754812,130.0
mp-755175,189.0
mp-755483,213.0
mp-756214,191.0
mp-7574,211.0
mp-759943,197.0
mp-760396,216.0
mp-768572,51.0
mp-7692,227.0
mp-7704,62.0
mp-771,141.0
mp-7760,47.0
mp-776475,216.0
mp-776490,228.0
mp-7848,26.0
mp-7892,218.0
mp-7906,38.0
mp-7909,26.0
mp-7910,26.0
mp-796,162.0
mp-7964,201.0
mp-8001,142.0
mp-8017,52.0
mp-8039,126.0
mp-8110,205.0
mp-829,156.0
mp-8439,39.0
mp-846,114.0
mp-8462,115.0
mp-8543,23.0
mp-862287,199.0
mp-862288,232.0
mp-862297,148.0
mp-862445,272.0
mp-862546,111.0
mp-862694,208.0
mp-862700,273.0
mp-864950,231.0
mp-864951,258.0
mp-864990,236.0
mp-865152,123.0
mp-865441,166.0
mp-865531,157.0
mp-865921,189.0
mp-865989,219.0
mp-866001,235.0
mp-866033,185.0
mp-866155,209.0
mp-867306,129.0
mp-867319,198.0
mp-867330,168.0
mp-867904,219.0
mp-8880,83.0
mp-8881,67.0
mp-9177,86.0
mp-9212,81.0
mp-9479,15.0
mp-9577,50.0
mp-9579,25.0
mp-9690,58.0
mp-972884,57.0
mp-973149,187.0
mp-975427,72.0
mp-975906,63.0
mp-976150,49.0
mp-976291,26.0
mp-977436,202.0
mp-9843,53.0
mp-985579,147.0
mp-988939,74.0
mp-9956,189.0
mp-996161,203.0
mp-996162,173.0
mp-998,99.0
mp-998981,106.0
mp-999027,110.0
mp-999052,21.0
mp-999068,119.0
mp-999069,126.0
mp-999079,107.0
mp-999096,105.0
mp-999204,94.0
mp-10,80.0
mp-10044,128.0
mp-10046,203.0
mp-10048,63.0
mp-10049,163.0
mp-10051,71.0
mp-10052,116.0
mp-10054,116.0
mp-1007770,39.0
mp-1008277,185.0
mp-1008528,151.0
mp-1008530,227.0
mp-1008556,184.0
mp-1008634,135.0
mp-1008911,42.0
mp-1009087,74.0
mp-1009088,63.0
mp-10106,35.0
mp-1013544,32.0
mp-1013553,27.0
mp-1013555,57.0
mp-1013642,29.0
mp-1013703,24.0
mp-1013714,19.0
mp-1013716,19.0
mp-1013734,40.0
mp-1016197,60.0
mp-1016200,52.0
mp-1017515,242.0
mp-1018135,38.0
mp-1018148,107.0
mp-1018672,145.0
mp-1019089,31.0
mp-1019584,127.0
mp-1022732,72.0
mp-1029921,113.0
mp-10527,84.0
mp-10616,34.0
mp-10846,101.0
mp-10848,103.0
mp-10849,94.0
mp-10872,139.0
mp-10884,188.0
mp-10895,185.0
mp-10898,133.0
mp-10991,89.0
mp-11,40.0
mp-11038,105.0
mp-11113,83.0
mp-11248,99.0
mp-11250,58.0
mp-11252,124.0
mp-11259,137.0
mp-11260,90.0
mp-11263,118.0
mp-11350,85.0
mp-1136,22.0
mp-11486,110.0
mp-11696,134.0
mp-11873,136.0
mp-12070,102.0
mp-12071,126.0
mp-1220,138.0
mp-12549,79.0
mp-12558,47.0
mp-12561,134.0
mp-12761,137.0
mp-12781,107.0
mp-12863,42.0
mp-13070,86.0
mp-13092,105.0
mp-13095,92.0
mp-13097,39.0
mp-13149,49.0
mp-1393,51.0
mp-14018,14.0
mp-1404,90.0
mp-14069,93.0
mp-14105,100.0
mp-14205,24.0
mp-14790,23.0
mp-14791,48.0
mp-15556,10.0
mp-1557,57.0
mp-15608,68.0
mp-15619,56.0
mp-15649,152.0
mp-15679,163.0
mp-15684,21.0
mp-15685,30.0
mp-15686,50.0
mp-15687,31.0
mp-15695,110.0
mp-15697,30.0
mp-1581,10.0
mp-15954,139.0
mp-16043,173.0
mp-16045,171.0
mp-1606,175.0
mp-16363,131.0
mp-16483,79.0
mp-1682,118.0
mp-1743,145.0
mp-17524,15.0
mp-1755,125.0
mp-1786,139.0
mp-1822,119.0
mp-18878,96.0
mp-19292,143.0
mp-1936,176.0
mp-19384,148.0
mp-19814,114.0
mp-19871,76.0
mp-1990,50.0
mp-19940,140.0
mp-2008,134.0
mp-20257,88.0
mp-20305,49.0
mp-20426,140.0
mp-20465,107.0
mp-2052,84.0
mp-20545,74.0
mp-20552,165.0
mp-20563,69.0
mp-2059,162.0
mp-20612,41.0
mp-20698,54.0
mp-20757,114.0
mp-2123,173.0
mp-21391,64.0
mp-21471,68.0
mp-2182,160.0
mp-21873,113.0
mp-21907,153.0
mp-22079,156.0
mp-22152,50.0
mp-22240,114.0
mp-22271,20.0
mp-22546,195.0
mp-2258,142.0
mp-2302,231.0
mp-24045,72.0
mp-2455,166.0
mp-2512,151.0
mp-2513,137.0
mp-2534,61.0
mp-2715,132.0
mp-27294,13.0
mp-27335,41.0
mp-27393,20.0
mp-2752,184.0
mp-27577,35.0
mp-27606,110.0
mp-2768,24.0
mp-28006,77.0
mp-28069,39.0
mp-29111,172.0
mp-29135,124.0
mp-292,194.0
mp-29484,15.0
mp-29584,20.0
mp-29585,17.0
mp-29643,38.0
mp-29646,115.0
mp-30147,138.0
mp-3034,78.0
mp-30363,45.0
mp-30364,76.0
mp-30371,73.0
mp-30383,134.0
mp-30408,111.0
mp-30409,114.0
mp-30423,126.0
mp-30571,21.0
mp-3078,59.0
mp-30819,127.0
mp-30820,80.0
mp-31080,88.0
mp-3271,153.0
mp-3277,46.0
mp-3345,73.0
mp-34240,27.0
mp-3427,93.0
mp-3595,66.0
mp-3802,233.0
mp-3829,47.0
mp-3862,57.0
mp-3927,57.0
mp-3955,29.0
mp-4008,61.0
mp-4051,9.0
mp-4079,102.0
mp-4083,74.0
mp-4120,63.0
mp-4192,60.0
mp-427,163.0
mp-4316,54.0
mp-4343,54.0
mp-4370,81.0
mp-4448,80.0
mp-4488,78.0
mp-452,116.0
mp-4627,139.0
mp-471,33.0
mp-4744,83.0
mp-4753,142.0
mp-4813,181.0
mp-4867,114.0
mp-4953,52.0
mp-4955,192.0
mp-4978,155.0
mp-4989,129.0
mp-505215,67.0
mp-505368,41.0
mp-505540,178.0
mp-505803,110.0
mp-5166,87.0
mp-5190,52.0
mp-522,135.0
mp-5259,42.0
mp-5305,67.0
mp-540925,16.0
mp-546011,75.0
mp-546125,141.0
mp-5498,60.0
mp-551918,128.0
mp-552663,95.0
mp-553946,134.0
mp-556562,16.0
mp-558137,67.0
mp-559276,78.0
mp-559691,102.0
mp-561511,143.0
mp-5618,104.0
mp-568177,52.0
mp-568505,112.0
mp-568565,88.0
mp-568908,112.0
mp-568961,77.0
mp-569249,203.0
mp-569408,44.0
mp-569568,225.0
mp-569600,47.0
mp-570377,39.0
mp-570485,52.0
mp-570713,162.0
mp-570744,59.0
mp-570837,34.0
mp-571216,46.0
mp-571350,73.0
mp-571461,15.0
mp-573658,13.0
mp-583,157.0
mp-590,134.0
mp-5962,33.0
mp-6008,154.0
mp-603640,67.0
mp-6073,160.0
mp-610,57.0
mp-6174,122.0
mp-625054,114.0
mp-6326,113.0
mp-6394,66.0
mp-6586,52.0
mp-675626,62.0
mp-6915,142.0
mp-6931,59.0
mp-6960,26.0
mp-6962,64.0
mp-7067,50.0
mp-7223,52.0
mp-7262,51.0
mp-7420,26.0
mp-7421,31.0
mp-7427,51.0
mp-754262,104.0
mp-757,35.0
mp-758658,83.0
mp-7591,62.0
mp-7623,43.0
mp-766,149.0
mp-7748,133.0
mp-7770,54.0
mp-7771,46.0
mp-7845,47.0
mp-7849,24.0
mp-7891,54.0
mp-7898,23.0
mp-7907,38.0
mp-7908,29.0
mp-8016,63.0
mp-8073,122.0
mp-81,137.0
mp-8182,116.0
mp-8221,187.0
mp-8237,55.0
mp-8280,45.0
mp-8281,44.0
mp-8299,50.0
mp-8300,37.0
mp-8456,72.0
mp-8458,69.0
mp-8608,52.0
mp-861937,31.0
mp-862318,102.0
mp-862321,104.0
mp-862543,108.0
mp-862555,50.0
mp-862705,221.0
mp-865146,182.0
mp-865185,76.0
mp-865560,63.0
mp-866314,126.0
mp-867192,28.0
mp-867194,48.0
mp-867878,216.0
mp-8700,35.0
mp-8786,139.0
mp-8789,53.0
mp-8860,23.0
mp-888,48.0
mp-8883,60.0
mp-9068,28.0
mp-9069,19.0
mp-9124,55.0
mp-933,75.0
mp-9379,33.0
mp-9486,26.0
mp-9514,134.0
mp-9562,54.0
mp-9564,50.0
mp-9571,57.0
mp-9573,45.0
mp-9578,35.0
mp-9718,15.0
mp-9719,40.0
mp-972066,241.0
mp-972202,138.0
mp-972228,126.0
mp-972877,112.0
mp-972914,84.0
mp-973156,106.0
mp-973834,142.0
mp-9743,63.0
mp-9744,59.0
mp-974584,195.0
mp-975359,49.0
mp-975425,53.0
mp-975909,95.0
mp-976133,100.0
mp-976763,122.0
mp-976765,25.0
mp-976784,147.0
mp-976806,146.0
mp-976838,173.0
mp-977580,65.0
mp-978851,117.0
mp-9801,181.0
mp-9839,51.0
mp-9844,92.0
mp-9845,27.0
mp-984718,131.0
mp-989399,41.0
mp-989523,8.0
mp-989528,61.0
mp-989535,111.0
mp-989539,54.0
mp-989575,21.0
mp-989608,21.0
mp-989642,88.0
mp-9907,33.0
mp-9929,137.0
mp-9954,127.0
mp-9989,206.0
mp-998974,147.0
mp-998980,175.0
mp-1001602,239.0
mp-1001835,69.0
mp-1002183,344.0
mp-1002187,324.0
mp-1002188,294.0
mp-10055,303.0
mp-10057,289.0
mp-10059,244.0
mp-1006880,72.0
mp-1007823,206.0
mp-1007881,239.0
mp-1008487,341.0
mp-1008526,292.0
mp-1008527,324.0
mp-1008559,170.0
mp-1008610,172.0
mp-1009695,121.0
mp-1010,261.0
mp-10118,234.0
mp-10139,83.0
mp-10142,296.0
mp-10144,295.0
mp-1017578,239.0
mp-1018643,192.0
mp-1018649,378.0
mp-1018783,55.0
mp-1019317,283.0
mp-1029490,69.0
mp-1032,244.0
mp-10421,31.0
mp-10422,44.0
mp-10423,38.0
mp-10463,164.0
mp-1052,69.0
mp-10677,74.0
mp-1076,137.0
mp-1077,286.0
mp-1084,233.0
mp-1097,266.0
mp-11021,162.0
mp-11023,134.0
mp-1108,302.0
mp-1113,330.0
mp-11193,106.0
mp-11251,49.0
mp-11256,103.0
mp-11261,86.0
mp-1145,253.0
mp-11750,149.0
mp-11977,61.0
mp-12073,100.0
mp-12403,11.0
mp-12564,55.0
mp-12635,144.0
mp-1264,117.0
mp-12674,117.0
mp-12699,51.0
mp-12723,47.0
mp-12743,27.0
mp-12759,112.0
mp-12951,125.0
mp-12952,131.0
mp-13150,103.0
mp-1346,227.0
mp-14019,259.0
mp-1432,150.0
mp-1472,238.0
mp-1479,161.0
mp-1491,286.0
mp-15617,291.0
mp-15722,308.0
mp-15809,289.0
mp-15999,38.0
mp-160,211.0
mp-1639,408.0
mp-16726,42.0
mp-16828,63.0
mp-1684,114.0
mp-16886,92.0
mp-1773,337.0
mp-1775,72.0
mp-1831,90.0
mp-1890,311.0
mp-18946,182.0
mp-1915,227.0
mp-19789,306.0
mp-1994,251.0
mp-20318,320.0
mp-2058,225.0
mp-20689,240.0
mp-20787,291.0
mp-20857,303.0
mp-2091,256.0
mp-2103,143.0
mp-21347,305.0
mp-21464,350.0
mp-2192,262.0
mp-22027,80.0
mp-2203,172.0
mp-22154,52.0
mp-22493,89.0
mp-2252,191.0
mp-22795,57.0
mp-2331,295.0
mp-2348,119.0
mp-242,147.0
mp-2501,293.0
mp-2536,250.0
mp-2580,264.0
mp-260,266.0
mp-2653,373.0
mp-2667,10.0
mp-27418,40.0
mp-27710,277.0
mp-27757,138.0
mp-2776,73.0
mp-27768,339.0
mp-28376,28.0
mp-28395,199.0
mp-2850,311.0
mp-28897,236.0
mp-2894,90.0
mp-29175,59.0
mp-29725,158.0
mp-29868,53.0
mp-29896,149.0
mp-29898,18.0
mp-29920,18.0
mp-30091,209.0
mp-30148,361.0
mp-30151,29.0
mp-30251,124.0
mp-3032,17.0
mp-30365,148.0
mp-30366,26.0
mp-30381,43.0
mp-30392,72.0
mp-30395,100.0
mp-30403,58.0
mp-30404,53.0
mp-30405,58.0
mp-30406,67.0
mp-30410,127.0
mp-306,33.0
mp-31301,62.0
mp-31496,47.0
mp-32780,6.0
mp-344,179.0
mp-3515,146.0
mp-3553,26.0
mp-365,159.0
mp-374,252.0
mp-3889,46.0
mp-437,79.0
mp-4405,16.0
mp-450,287.0
mp-451,158.0
mp-4584,21.0
mp-4674,16.0
mp-4720,210.0
mp-493,247.0
mp-4938,223.0
mp-4984,271.0
mp-5019,205.0
mp-510076,14.0
mp-5309,30.0
mp-534,243.0
mp-5549,67.0
mp-567164,275.0
mp-567197,78.0
mp-567395,28.0
mp-568384,174.0
mp-568398,47.0
mp-568748,173.0
mp-568895,45.0
mp-568920,99.0
mp-569128,156.0
mp-569548,16.0
mp-569628,53.0
mp-569803,321.0
mp-570452,116.0
mp-570698,180.0
mp-570775,32.0
mp-571264,42.0
mp-574025,127.0
mp-581707,121.0
mp-585,260.0
mp-5971,159.0
mp-604884,102.0
mp-616575,156.0
mp-618309,121.0
mp-629015,101.0
mp-631525,22.0
mp-633538,195.0
mp-644751,303.0
mp-675734,128.0
mp-684709,96.0
mp-6919,82.0
mp-6939,167.0
mp-696746,227.0
mp-717,196.0
mp-7364,93.0
mp-7365,94.0
mp-738,71.0
mp-7424,179.0
mp-7472,28.0
mp-754126,143.0
mp-7573,335.0
mp-758933,205.0
mp-763,148.0
mp-7804,255.0
mp-7832,342.0
mp-7857,207.0
mp-8308,103.0
mp-839,186.0
mp-8615,252.0
mp-861900,71.0
mp-862378,119.0
mp-862631,31.0
mp-862747,47.0
mp-863744,53.0
mp-864623,125.0
mp-864920,117.0
mp-864922,99.0
mp-864972,88.0
mp-865,149.0
mp-865577,37.0
mp-865924,102.0
mp-866171,84.0
mp-867168,38.0
mp-867193,35.0
mp-867287,56.0
mp-867307,209.0
mp-867335,15.0
mp-867822,50.0
mp-8697,161.0
mp-8772,218.0
mp-889,299.0
mp-9010,14.0
mp-9023,113.0
mp-9025,93.0
mp-9200,19.0
mp-9208,280.0
mp-9264,30.0
mp-9274,16.0
mp-9350,100.0
mp-9385,5.0
mp-941221,16.0
mp-947,64.0
mp-960,299.0
mp-9664,18.0
mp-9687,21.0
mp-9716,179.0
mp-971891,137.0
mp-972309,217.0
mp-972442,184.0
mp-972898,62.0
mp-972925,103.0
mp-972966,121.0
mp-9731,10.0
mp-975176,25.0
mp-975405,51.0
mp-976818,176.0
mp-977418,80.0
mp-977462,149.0
mp-978275,184.0
mp-978496,138.0
mp-982245,184.0
mp-983123,110.0
mp-983539,145.0
mp-983565,77.0
mp-984,103.0
mp-984728,273.0
mp-985439,57.0
mp-9880,177.0
mp-996961,54.0
mp-997009,72.0
mp-997027,17.0
mp-997037,119.0
mp-997082,61.0
mp-997094,97.0
mp-9973,273.0
mp-997617,315.0
mp-997618,99.0
mp-9985,239.0
mp-9986,22.0
mp-999118,269.0
mp-999120,328.0
mp-999198,309.0
mp-999298,176.0
mp-1000,26.0
mp-1008500,67.0
mp-1008506,47.0
mp-1008523,347.0
mp-1008524,93.0
mp-1009829,105.0
mp-1012551,29.0
mp-10133,79.0
mp-1013528,39.0
mp-1013533,39.0
mp-1013549,36.0
mp-1013584,20.0
mp-10136,253.0
mp-1013708,21.0
mp-1013710,17.0
mp-1013712,19.0
mp-1013713,17.0
mp-1013719,19.0
mp-1013736,18.0
mp-1016821,178.0
mp-1016823,124.0
mp-1016850,131.0
mp-1016852,111.0
mp-1017591,147.0
mp-1018057,111.0
mp-1018096,46.0
mp-1018097,74.0
mp-1018098,37.0
mp-1019541,83.0
mp-1019740,329.0
mp-1019743,207.0
mp-1023127,93.0
mp-10250,69.0
mp-10289,135.0
mp-1029,54.0
mp-10293,40.0
mp-1029374,145.0
mp-1029457,98.0
mp-1029502,31.0
mp-1029573,37.0
mp-1029616,41.0
mp-1029640,48.0
mp-1029756,30.0
mp-10322,104.0
mp-10343,138.0
mp-10437,54.0
mp-10485,29.0
mp-10584,86.0
mp-10615,38.0
mp-10680,38.0
mp-10698,70.0
mp-10736,13.0
mp-1105,67.0
mp-11169,99.0
mp-11266,25.0
mp-11269,55.0
mp-11270,163.0
mp-11272,165.0
mp-11275,242.0
mp-11276,207.0
mp-11277,108.0
mp-11279,126.0
mp-11280,122.0
mp-11281,160.0
mp-11282,218.0
mp-11283,126.0
mp-11335,82.0
mp-11816,26.0
mp-11879,56.0
mp-12077,120.0
mp-122,9.0
mp-12268,54.0
mp-1252,119.0
mp-1253,36.0
mp-12623,53.0
mp-12648,127.0
mp-12666,124.0
mp-12737,202.0
mp-12814,27.0
mp-12927,98.0
mp-12954,114.0
mp-13277,39.0
mp-1342,68.0
mp-13452,166.0
mp-13453,162.0
mp-13545,44.0
mp-13590,30.0
mp-13920,44.0
mp-14398,92.0
mp-14568,57.0
mp-1475,141.0
mp-1477,31.0
mp-1500,41.0
mp-1541,49.0
mp-15607,125.0
mp-1569,201.0
mp-1590,126.0
mp-15951,20.0
mp-15955,172.0
mp-16253,31.0
mp-1677,199.0
mp-1687,71.0
mp-16905,29.0
mp-1730,31.0
mp-1778,139.0
mp-1794,156.0
mp-18337,214.0
mp-18513,36.0
mp-18943,78.0
mp-18965,86.0
mp-19048,56.0
