mp-864951,0.47
mp-864990,0.13
mp-864995,1.52
mp-865149,0.35
mp-865152,3.32
mp-865159,1.21
mp-865441,5.11
mp-865531,0.17
mp-865921,0.03
mp-865989,0.0
mp-866001,0.04
mp-866033,0.11
mp-866155,0.02
mp-866296,-11.21
mp-867306,6.8
mp-867319,0.51
mp-867330,0.87
mp-867812,-7.03
mp-867873,1.61
mp-867904,0.07
mp-8880,0.18
mp-8881,0.2
mp-9177,0.19
mp-9212,0.59
mp-9254,16.12
mp-9400,0.51
mp-9479,22.39
mp-9577,0.28
mp-9579,1.04
mp-959,1.47
mp-9690,0.45
mp-971922,3.73
mp-971985,1.7
mp-972415,4.29
mp-972504,0.95
mp-972884,2.82
mp-972984,4.84
mp-973058,2.02
mp-973149,0.98
mp-973266,0.17
mp-973538,2.02
mp-973841,1.48
mp-973865,0.14
mp-973874,1.72
mp-973910,0.25
mp-974270,42.15
mp-975427,0.01
mp-975530,-6.04
mp-975868,0.22
mp-975906,0.2
mp-976150,0.05
mp-976291,0.38
mp-977428,0.11
mp-977435,-4.92
mp-977436,0.08
mp-978515,3.48
mp-978519,1.4
mp-979715,3.97
mp-982869,3.37
mp-9843,0.59
mp-985578,-4.39
mp-985579,11.75
mp-985587,-3924.89
mp-988939,18.16
mp-9956,0.02
mp-996161,0.07
mp-996162,0.13
mp-997569,-195.23
mp-998,0.73
mp-998981,0.03
mp-999027,4.47
mp-999052,1.0
mp-999068,2.34
mp-999069,4.92
mp-999072,85.7
mp-999079,3.17
mp-999096,1.41
mp-999204,0.22
mp-10,1.21
mp-10038,12.99
mp-10044,0.18
mp-10046,0.46
mp-10048,3.68
mp-10049,0.08
mp-10051,1.52
mp-10052,1.28
mp-10054,2.42
mp-1007770,0.97
mp-1007918,5.0
mp-1008277,0.46
mp-1008528,0.2
mp-1008530,0.96
mp-1008556,1.06
mp-1008634,0.33
mp-1008911,0.07
mp-1009006,-5.83
mp-1009087,0.31
mp-1009088,0.33
mp-1009131,-6.63
mp-1009230,-5.16
mp-1009583,-5.29
mp-1009814,-4.76
mp-10105,0.54
mp-10106,0.17
mp-1013544,1.44
mp-1013553,0.71
mp-1013555,0.11
mp-1013642,1.58
mp-1013703,7.23
mp-1013714,5.45
mp-1013716,6.54
mp-1013734,0.16
mp-1016197,1.18
mp-1016200,0.77
mp-1017507,7.88
mp-1017515,0.82
mp-1018087,1.97
mp-1018103,14.28
mp-1018123,-8.12
mp-1018135,0.37
mp-1018148,1.73
mp-1018153,-11.64
mp-1018641,0.02
mp-1018672,1.23
mp-1019089,0.2
mp-1019357,0.1
mp-1019358,0.24
mp-1019584,0.61
mp-1022732,0.12
mp-1025,0.29
mp-1029921,1.37
mp-10314,0.32
mp-10316,0.62
mp-10527,1.81
mp-10616,0.4
mp-10622,0.71
mp-10846,0.18
mp-10848,0.16
mp-10849,0.24
mp-10872,8.84
mp-10884,1.01
mp-10895,0.41
mp-10898,0.3
mp-10991,0.12
mp-11,3.89
mp-1101,0.58
mp-11038,0.0
mp-11113,0.33
mp-11243,7.18
mp-11248,0.88
mp-11250,0.62
mp-11252,9.17
mp-11259,2.74
mp-11260,2.43
mp-11263,0.62
mp-11350,0.09
mp-1136,0.48
mp-11486,0.07
mp-11696,1.26
mp-11873,0.44
mp-12005,0.21
mp-12070,0.75
mp-12071,0.75
mp-12072,0.18
mp-1220,0.02
mp-12388,0.59
mp-12549,0.23
mp-12558,0.01
mp-12561,0.27
mp-12761,0.48
mp-12781,0.55
mp-12863,2.81
mp-12982,-5.94
mp-13070,0.34
mp-13092,0.01
mp-13095,7.57
mp-13097,0.79
mp-13149,0.16
mp-1393,3.36
mp-14018,0.5
mp-1404,3.48
mp-14069,1.77
mp-14105,3.29
mp-14205,3.9
mp-14790,4.6
mp-14791,1.48
mp-15556,0.4
mp-1557,0.23
mp-15608,0.29
mp-15619,0.0
mp-15649,0.46
mp-15679,0.43
mp-15684,2.66
mp-15685,1.43
mp-15686,0.8
mp-15687,2.03
mp-15694,3.9
mp-15695,0.33
mp-15697,0.2
mp-158,13.68
mp-1581,4.07
mp-15954,0.59
mp-16043,0.11
mp-16045,0.2
mp-16052,-50.14
mp-1606,1.15
mp-1629,0.37
mp-16363,0.23
mp-16483,0.7
mp-16516,0.46
mp-16732,-4.81
mp-16734,0.13
mp-1682,0.92
mp-1688,0.6
mp-1738,0.67
mp-1743,0.75
mp-17524,6.34
mp-1753,2.95
mp-1755,0.39
mp-1786,0.16
mp-1822,0.77
mp-18878,0.34
mp-19292,0.89
mp-1936,0.58
mp-19384,0.7
mp-19814,1.33
mp-19871,0.0
mp-1990,0.28
mp-19940,0.72
mp-2008,0.53
mp-20128,1.19
mp-20207,0.4
mp-20257,0.36
mp-20305,0.67
mp-20426,0.79
mp-20465,0.85
mp-2052,0.54
mp-20545,0.62
mp-20552,1.15
mp-20563,0.64
mp-2059,0.66
mp-20612,0.26
mp-20698,1.23
mp-20757,0.41
mp-20791,-3.42
mp-20895,1.36
mp-2104,10.95
mp-21087,1.45
mp-2123,0.26
mp-21391,1.91
mp-21471,0.49
mp-2182,0.06
mp-21847,-3.58
mp-2186,6.47
mp-21873,0.87
mp-21907,0.14
mp-22079,0.2
mp-22152,0.9
mp-22159,0.18
mp-22240,0.72
mp-22271,5.81
mp-22546,0.1
mp-2258,1.06
mp-22595,0.68
mp-2302,0.46
mp-23280,1.23
mp-23317,1.82
mp-2347,2.26
mp-24045,0.17
mp-2455,0.47
mp-2512,0.53
mp-2513,0.39
mp-2534,0.41
mp-2548,-103.8
mp-2602,0.71
mp-2627,0.57
mp-2640,0.69
mp-2715,0.77
mp-27294,0.61
mp-27335,0.16
mp-27393,5.53
mp-2748,1.28
mp-2752,1.27
mp-2757,40.96
mp-27577,0.29
mp-27606,0.15
mp-2768,0.67
mp-27725,-2.39
mp-28006,6.12
mp-28069,0.42
mp-2903,0.06
mp-29111,0.11
mp-29135,0.09
mp-292,0.11
mp-29484,1.14
mp-295,0.55
mp-29584,1.17
mp-29585,0.63
mp-29643,3.95
mp-29646,0.17
mp-30147,0.79
mp-3034,0.37
mp-30363,0.5
mp-30364,1.81
mp-30371,2.34
mp-30383,0.51
mp-30408,0.26
mp-30409,2.94
mp-30423,16.28
mp-30571,5.96
mp-3078,0.65
mp-30815,0.06
mp-30819,4.03
mp-30820,1.04
mp-31080,0.24
mp-31411,0.1
mp-3271,0.22
mp-3277,0.93
mp-3345,0.27
mp-34240,0.07
mp-3427,0.17
mp-3466,0.24
mp-3595,0.49
mp-3802,0.11
mp-3829,0.66
mp-3862,0.23
mp-3927,1.04
mp-3955,0.53
mp-4008,0.47
mp-4051,1.22
mp-4079,0.01
mp-4083,1.44
mp-4120,0.51
mp-4192,0.02
mp-4206,0.24
mp-427,1.25
mp-4316,4.14
mp-4343,0.96
mp-4370,0.58
mp-4374,-899.47
mp-443,2.46
mp-4448,0.02
mp-4488,1.1
mp-452,0.07
mp-4561,0.67
mp-4627,0.25
mp-471,3.05
mp-4744,0.59
mp-4753,0.2
mp-4785,0.06
mp-4813,3.21
mp-484,5.16
mp-4867,0.77
mp-4895,0.38
mp-4953,0.65
mp-4955,0.52
mp-4978,0.06
mp-4989,0.08
mp-505215,3.79
mp-505368,0.73
mp-505540,0.14
mp-505803,1.21
mp-510374,0.6
mp-5166,0.61
mp-5190,0.56
mp-522,4.31
mp-5223,0.23
mp-5259,1.28
mp-5305,0.78
mp-540925,1.47
mp-546011,1.8
mp-546125,0.88
mp-546679,0.24
mp-5498,0.93
mp-551918,1.64
mp-552663,0.48
mp-553946,0.39
mp-556562,0.3
mp-557569,0.42
mp-558137,2.56
mp-559276,2.94
mp-559691,0.47
mp-560,0.92
mp-561511,0.28
mp-5618,0.46
mp-5632,1.85
mp-567723,0.43
mp-567818,0.37
mp-568177,1.27
mp-568505,0.0
mp-568565,0.67
mp-568823,2.42
mp-568908,2.47
mp-568961,0.59
mp-569249,2.3
mp-569408,0.67
mp-569568,0.03
mp-569600,0.27
mp-569674,18.18
mp-570140,35.04
mp-570377,0.43
mp-570485,0.98
mp-570713,1.82
mp-570744,0.31
mp-570837,9.35
mp-571216,0.66
mp-571350,0.17
mp-571461,1.3
mp-571554,0.64
mp-573658,1.15
mp-583,0.28
mp-590,0.27
mp-5908,0.11
mp-5962,0.49
mp-5982,1.19
mp-600,-6.36
mp-6008,0.01
mp-603640,0.87
mp-6073,0.0
mp-610,0.93
mp-6174,0.08
mp-625054,1.62
mp-631524,-5.08
mp-631563,2.37
mp-631565,-7.2
mp-631572,11.72
mp-631578,-7.8
mp-6326,0.48
mp-6394,0.08
mp-6586,0.01
mp-675626,0.58
mp-676828,1.22
mp-6915,0.72
mp-6931,0.35
mp-6960,1.43
mp-6962,0.71
mp-7067,0.07
mp-708,0.74
mp-7121,0.97
mp-7223,0.04
mp-7225,0.28
mp-7262,0.41
mp-7420,1.5
mp-7421,1.53
mp-7427,0.17
mp-753911,0.3
mp-754262,5.43
mp-757,0.52
mp-758658,0.74
mp-7591,2.01
mp-7623,0.28
mp-7644,1.44
mp-766,0.51
mp-7748,0.42
mp-776320,-13.34
mp-7770,0.37
mp-7771,0.11
mp-7779,0.19
mp-7845,0.33
mp-7849,0.74
mp-7891,1.97
mp-7898,0.82
mp-7907,0.79
mp-7908,0.67
mp-8016,0.75
