mp-12834,orthorhombic,mmm,Cu,Th
mp-12905,hexagonal,6/m,Ba,Cr,N
mp-1293017,tetragonal,4/mmm,Ba,Mn,O,Y
mp-13068,trigonal,-3m,Lu,O
mp-13155,tetragonal,4/mmm,Hf,Ag
mp-13182,tetragonal,4/mmm,Ge,Li,O,Ti
mp-13853,cubic,m-3,P,Ir
mp-13898,cubic,m-3m,Cs,F,In,Na
mp-14482,orthorhombic,mm2,Nb,O,Sr
mp-1460,trigonal,-3m,Ga,Rb
mp-14648,monoclinic,2/m,Na,O,P,Zn
mp-15077,cubic,23,Ag,As,S
mp-15257,orthorhombic,mmm,Se,Tb
mp-15687,hexagonal,-6m2,K,Zn,As
mp-1585,cubic,m-3m,V,Co
mp-1605,monoclinic,2/m,Ag,O
mp-16165,monoclinic,2/m,F,Ho,O,Si
mp-1639156,triclinic,-1,Ca,Co,O,P
mp-1662148,monoclinic,2/m,Ni,O,Ta,Zn
mp-16718,orthorhombic,mmm,Al,Tc
mp-16932,trigonal,-3m,Co,Th
mp-16992,cubic,m-3m,Ag,Na,S
mp-1735,tetragonal,4/mmm,Ba,C
mp-17510,monoclinic,2/m,Ga,Li,O,W
mp-17552,monoclinic,2/m,Ca,O,Si
mp-17799,orthorhombic,mmm,C,Cd,K,N,O
mp-17862,cubic,-43m,Ag,Ge,P
mp-18179,monoclinic,m,Cd,S,Si
mp-18209,orthorhombic,mmm,Ge,Pr,Zn
mp-18460,monoclinic,m,Ge,K,O,Si
mp-18719,monoclinic,2/m,K,Lu,O,W
mp-18897,monoclinic,2/m,Na,O,Te,V
mp-18967,cubic,-3m,Ba,Co,Mo,O
mp-18992,cubic,4/mmm,Ba,Mn,O,Te
mp-19143,trigonal,-1,As,Ba,Co,O
mp-19272,tetragonal,4/mmm,Cr,O,Tb
mp-19349,monoclinic,2/m,Mn,Na,O,Si
mp-19514,orthorhombic,mm2,Cr,O,Sr
mp-1977,cubic,m-3m,Nd,Sn
mp-19886,cubic,-43m,Th,Sn,Pt
mp-20042,hexagonal,6/mmm,In,S,Tl
mp-20112,hexagonal,6/mmm,Ni,Sn
mp-20282,trigonal,3m,Cs,F,Pb
mp-20798,trigonal,-3,Ge,Mn,O
mp-2099,hexagonal,6/mmm,Fe,S
mp-21001,tetragonal,4/mmm,Ge,Ru,Y
mp-21194,tetragonal,4/mmm,Nd,Ge,Ru
mp-21281,tetragonal,4/mmm,Ge,Mn,Th
mp-21307,orthorhombic,mmm,Eu,Na,O,Ti
mp-2147,orthorhombic,mmm,Ge,Sr
mp-2157,hexagonal,6/mmm,Co,W
mp-21898,orthorhombic,mmm,O,Sr,Tb
mp-22071,cubic,m-3m,O,Sb
mp-22119,tetragonal,4/m,Pd,S,U
mp-22326,cubic,m-3m,As,Mg,Rh
mp-22502,cubic,m-3m,Ir,Mn,N
mp-22622,orthorhombic,mmm,B,Co,Yb
mp-22632,orthorhombic,mmm,B,Co,O
mp-22664,cubic,m-3m,C,Ho,Rh
mp-22666,cubic,m-3,Cu,Nd,O,Ru
mp-22785,orthorhombic,mmm,B,Mn,Sm
mp-22789,orthorhombic,mmm,Dy,O,V
mp-23026,cubic,m-3m,Au,Cl,Cs
mp-2323,cubic,m-3m,Be,Cu
mp-23234,cubic,m-3m,Tm,Bi
mp-23370,cubic,m-3,Br,Cu,W
mp-23560,cubic,-43m,Ge,Bi,O
mp-23576,tetragonal,-42m,Cl,Cs,F,Sb
mp-23586,monoclinic,2/m,Br,Cl,Hg,S
mp-23657,cubic,m-3m,Cl,F,Na,O,S
mp-23858,monoclinic,2/m,Cl,H,N,O,Pt
mp-24202,cubic,-43m,H,Th
mp-24396,orthorhombic,222,H,Mg,O,S
mp-24510,monoclinic,2/m,Ba,H,I,O
mp-24625,orthorhombic,222,C,H,K,N
mp-24784,orthorhombic,mm2,H,Mg,O,Si
mp-26311,monoclinic,m,Cu,Li,O,P
mp-2643,tetragonal,4/mmm,Ti,Cu
mp-27141,monoclinic,2/m,H,O,P
mp-27260,orthorhombic,mmm,Al,Cl,Cs
mp-27262,orthorhombic,mmm,Bi,Ca,Zn
mp-27308,orthorhombic,mmm,Br,F,Sb
mp-27419,trigonal,-3,Bi,F,Li
mp-27953,tetragonal,4/mmm,Mo,N
mp-28035,orthorhombic,mm2,Ba,P
mp-2809,orthorhombic,mmm,Sb,S
mp-28369,orthorhombic,mm2,Ge,H,Cl
mp-28480,trigonal,-3m,Sc,N,Cl
mp-28683,orthorhombic,mmm,Ta,I,Cl
mp-28993,trigonal,-3m,Au,F,La
mp-29288,orthorhombic,mmm,Ge,I,Tl
mp-29725,cubic,m-3m,Y,B,Rh
mp-29956,orthorhombic,mmm,Hg,I,S
mp-30086,monoclinic,2/m,Cl,Ge
mp-30110,monoclinic,2/m,I,La,Sr
mp-30278,tetragonal,4/mmm,Ce,Cl,Ga
mp-3038,tetragonal,-4,Al,Hg,Se
mp-30389,cubic,-43m,Au,Ho,Pb
mp-30504,cubic,m-3m,Ce,Mg,Cu
mp-30704,tetragonal,4/mmm,Ga,Nb
mp-30721,tetragonal,4/mmm,Hg,Pd
mp-30749,hexagonal,622,Ir,Zr
mp-30959,tetragonal,4/mmm,H,Li,S
mp-31250,monoclinic,2/m,B,Bi,O
mp-31404,monoclinic,2/m,Mg,Si
mp-31419,trigonal,-3m,La,O,Sb
mp-3159,tetragonal,-4,Al,Cd,Se
mp-3262,tetragonal,4/mmm,Co,Si,Tm
mp-3284,orthorhombic,mmm,Ce,Pt,Si
mp-34489,tetragonal,4/mmm,In,Li,Se
mp-35591,tetragonal,4/mmm,Li,Er,S
mp-36254,trigonal,-3m,Cs,S,Ta
mp-36480,orthorhombic,mmm,La,Cu,O
mp-3826,tetragonal,4/mmm,Ce,Pd,Si
mp-3882,tetragonal,4/mmm,Rh,Si,Sm
mp-39144,monoclinic,m,Li,O,Pr,Sr,Te
mp-3941,monoclinic,2/m,F,Li,Y
mp-39542,tetragonal,4mm,F,K,O,Rb,Zr
mp-3962,monoclinic,2/m,La,O,P
mp-3991,orthorhombic,mmm,C,Mo,U
mp-41283,cubic,-43m,Ba,La,Ta,Mn,O
mp-4160,orthorhombic,mmm,P,Se,Tl
mp-4302,tetragonal,4/mmm,Nd,Ni,Ge
mp-4304,hexagonal,6mm,Au,Sm,Sn
mp-43114,triclinic,-1,Al,Ca,F,O,Si,Ti
mp-4353,orthorhombic,mmm,Al,Ni,Tb
mp-4655,orthorhombic,mmm,O,Sr,Tl
mp-4703,tetragonal,4/mmm,Al,Fe,Th
mp-504554,trigonal,-3m,Ba,O,Ta
mp-504644,orthorhombic,mmm,Ce,F,K
mp-505009,tetragonal,mmm,Fe,O,Sb
mp-505270,monoclinic,2/m,O,S,Ti
mp-505448,orthorhombic,mmm,Cu,Hf,Na,Se
mp-506,cubic,m-3m,Mg,Pd
mp-510321,hexagonal,6/mmm,Al,Sn,Zr
mp-5106,orthorhombic,mm2,Tb,Co,C
mp-530984,monoclinic,2/m,Al,O,Pb
mp-531064,orthorhombic,mmm,Br,K,Mo
mp-532315,triclinic,1,S,Sr,Ta
mp-541300,monoclinic,2/m,Co,H,O,Se
mp-541474,cubic,m-3,F,O,Pt
mp-541738,trigonal,-3m,Cr,Cs,I
mp-541774,triclinic,-1,Au,Bi,Br
mp-541900,orthorhombic,222,Al,F,H,N
mp-542772,orthorhombic,mmm,Ag,Cl,Cs
mp-545771,monoclinic,2/m,Cr,O
mp-546862,monoclinic,2/m,Cl,Hg,O,Pb
mp-5498,trigonal,-3m,Ca,Mn,As
mp-551873,tetragonal,4/mmm,Ca,Bi,O
mp-552802,tetragonal,4/mmm,Er,U,S,O
mp-553932,orthorhombic,222,Ga,P,O
mp-554041,trigonal,-3m,Al,B,Na,O
mp-554195,triclinic,-1,As,F,I,S,Sb
mp-554326,cubic,m-3,O,V,Zr
mp-554388,triclinic,1,Ga,N,O,Zn
mp-554665,tetragonal,4/mmm,O,Si
mp-554748,monoclinic,2/m,Cu,O,V
mp-554768,hexagonal,6mm,Br,O,Sm
mp-554854,monoclinic,2/m,Cs,Lu,O,P
mp-555541,monoclinic,2/m,C,K,N,O
mp-555779,trigonal,3m,S,Zn
mp-556031,monoclinic,2/m,O,P,Sn
mp-556039,monoclinic,2/m,B,Na,O,Y
mp-556383,monoclinic,2/m,C,F,P
mp-556855,orthorhombic,mmm,Ba,Bi,Cl,O
mp-556950,trigonal,3m,S,Zn
mp-557375,hexagonal,-6,C,Li,Na,O
mp-557497,hexagonal,-6m2,Nb,O,Pr
mp-557735,orthorhombic,mm2,Ba,Cu,O,Te
mp-557894,monoclinic,2/m,O,Si
mp-557908,monoclinic,2/m,As,C,F,H,O
mp-557991,triclinic,-1,H,N,O,Pd
mp-558039,monoclinic,2/m,Ho,O,Sb,Sr
mp-558208,triclinic,-1,As,In,O,Rb
mp-558330,monoclinic,2/m,Cl,F,I,O
mp-558340,monoclinic,2/m,As,Cl,Nd,O
mp-558528,monoclinic,2/m,La,O,Ti,Zn
mp-558827,tetragonal,4/m,Mo,Nd,O
mp-558895,cubic,m-3m,Cs,F,K,V
mp-559163,triclinic,-1,As,Fe,K,O
mp-559378,hexagonal,6/mmm,Ba,Cl,O,Ta
mp-559500,trigonal,3m,Na,O,S,V
mp-559617,monoclinic,2/m,B,Hf,O
mp-559655,orthorhombic,mmm,F,N,P
mp-559770,monoclinic,2/m,Ga,Nd,O
mp-559824,orthorhombic,mm2,Au,O,Se
mp-559962,cubic,m-3m,O,Si
mp-560260,monoclinic,2/m,Cs,La,O,S
mp-560262,hexagonal,6mm,In,S,Zn
mp-560718,monoclinic,2/m,Au,C,H,N,S,Te
mp-560950,monoclinic,2/m,K,Na,O,Tl
mp-561126,monoclinic,2/m,I,Nd,S,Si
mp-561423,orthorhombic,mmm,Cd,F,Tl,Zr
mp-561457,orthorhombic,mmm,Al,Cs,O,Si
mp-561632,triclinic,-1,Co,H,O,P,Zn
mp-562140,orthorhombic,mmm,Cl,Co,N,O,Rb
mp-562774,triclinic,-1,Co,F,O,S,Sb
mp-562987,triclinic,1,Cu,O,V
mp-5659,hexagonal,6/mmm,Ti,Si,C
mp-567269,orthorhombic,mm2,I,Te
mp-567369,monoclinic,2/m,Co,Mg,Nd
mp-567433,orthorhombic,mmm,B,Br,I,P
mp-567687,orthorhombic,mm2,Cr,I
mp-567747,trigonal,-3m,Co,Mo
mp-568081,orthorhombic,222,C,Cl,H,N,W
mp-568108,orthorhombic,mmm,Br,In
mp-568536,hexagonal,-6m2,Ba,I
mp-568725,tetragonal,4/mmm,Dy,Fe,B
mp-569188,tetragonal,4/mmm,As,La,Ru
mp-569246,tetragonal,-42m,Ge,Hg,Te,Tl
mp-569388,orthorhombic,mmm,Ir,Te
mp-569508,cubic,m-3m,Cd,Pd,Pr
mp-569655,monoclinic,2/m,B,N
mp-569896,hexagonal,-6m2,Cd,K,Tl
mp-569975,orthorhombic,mmm,Co,Sn,Yb
mp-570199,tetragonal,4/mmm,Ti,Pd
mp-570248,monoclinic,2/m,C,N,Na
mp-570470,monoclinic,2/m,Ce,I,Sm
mp-570670,hexagonal,6/mmm,Y,Os
mp-570885,orthorhombic,mmm,Co,La,Sb
mp-570909,monoclinic,2/m,C,Cu,H,N,Te
mp-572537,tetragonal,4/m,C,K,O
mp-5732,monoclinic,2/m,La,O,Si
mp-582023,cubic,m-3m,C,Fe,La,Sb
mp-5974,tetragonal,4,La,O,Si
mp-601243,orthorhombic,mmm,C,H,N,O,Zn
mp-601268,orthorhombic,mm2,C,Fe,H,O,P
mp-608517,orthorhombic,mmm,Eu,Pt,Sn
mp-6115,cubic,23,K,O,S,Zn
mp-619661,orthorhombic,mmm,I,O,Pb
mp-6247,cubic,m-3m,F,Fe,Li,Na
mp-625316,triclinic,-1,Al,H,O
mp-625687,triclinic,1,Br,H,O
mp-626173,monoclinic,2/m,H,Ho,O
mp-626295,triclinic,1,Ba,H,O
mp-630859,orthorhombic,222,C,Mn,O,S
mp-631356,cubic,-43m,Nb,Os,Pb
mp-638261,monoclinic,2/m,Ge,La,O
mp-638424,tetragonal,422,O,S,Sb
mp-640315,cubic,m-3m,Ru,Y,Zn
mp-642740,hexagonal,622,Cs,H,Li,N
mp-643439,tetragonal,4/mmm,Ba,H,Mg,Os
mp-644236,orthorhombic,mmm,Cs,H,Mg
mp-649601,orthorhombic,mmm,F,Ru,Xe
mp-6520,hexagonal,6/mmm,Ba,Mg,O,Ru
mp-653811,tetragonal,4/mmm,Cu,Nd,O,Pb,Sr
mp-667327,monoclinic,2/m,Ag,Cl,O,Pb
mp-667379,hexagonal,-6m2,Al,Ba,O
mp-673126,monoclinic,2,Li,O,P,Sb
mp-675132,triclinic,-1,In,K,P
mp-675349,trigonal,3m,Dy,Cu,Se
mp-675541,monoclinic,m,Cl,K,Sn
mp-675585,orthorhombic,mm2,Co,N,Ti
mp-676013,monoclinic,2/m,Fe,S,Yb
mp-676333,triclinic,1,Ga,N,O
mp-677385,triclinic,-1,La,Mg,O,Ru,Sr
mp-680248,trigonal,32,C,O,Os
mp-680284,monoclinic,2/m,Rb,S,Ta
mp-680387,monoclinic,2/m,O,Pr,Si,Y
mp-680436,triclinic,-1,Li,Rb,Sn
mp-683906,orthorhombic,mmm,Cu,Sn,Yb
mp-683995,monoclinic,2/m,C,N,O,Re
mp-684539,monoclinic,2/m,Li,O,P,Sb
mp-685370,monoclinic,2/m,O,Ti,Y
mp-686617,triclinic,1,Cl,N,Nd,O,Si
mp-695396,triclinic,-1,Na,Nb,O,Sr,Ti
mp-695492,trigonal,3,Ca,Fe,O,P,Sb
mp-695699,triclinic,1,As,Cl,F,N,S,Te
mp-696078,monoclinic,2/m,F,H,K,O,S,Zr
mp-697945,triclinic,-1,Cd,H,K,O,Se
mp-697960,monoclinic,2,B,Ba,H,Na,O
mp-698454,monoclinic,2,C,Dy,H,N,O
mp-698654,trigonal,-3,Fe,Mg,Na,O,S
mp-704206,triclinic,-1,Fe,O,P
mp-704988,monoclinic,2/m,Ni,O,P
mp-706268,monoclinic,m,Al,Ba,N,O,Si
mp-707097,tetragonal,-42m,Gd,H,Na,O,Re
mp-707182,triclinic,-1,As,H,O,U
mp-707201,monoclinic,m,Cu,H,O,S
mp-707833,monoclinic,2/m,C,H,N,O,Ru
mp-707907,monoclinic,2/m,C,Cl,H,Mg,N,O
mp-7181,tetragonal,4/mmm,Cs,O,Sr,Ta
mp-721875,triclinic,-1,B,Ca,H,O
mp-722535,monoclinic,2,H,K,O,P,U
mp-7232,tetragonal,4/mmm,Cs,Hg,O
mp-7250,trigonal,-3m,Nb,Co
mp-7331,cubic,m-3m,C,Cs,Fe,Mg,N
mp-733854,orthorhombic,222,H,In,K,O,P
mp-743514,triclinic,-1,H,I,Na,O,V
mp-7439,trigonal,-3m,K,Cu,P
mp-752461,triclinic,1,F,Mn,O
mp-752475,monoclinic,2,Ga,Ge,O,Rb
mp-752489,triclinic,1,Co,F,O
mp-752514,orthorhombic,mm2,Ba,I,Sr
mp-752615,monoclinic,m,Cu,Li,O
mp-752651,monoclinic,m,Cu,Li,Nb,O,Ti
mp-752761,monoclinic,m,F,Fe,O
mp-752854,trigonal,-3m,Co,O,Sb
mp-753318,orthorhombic,mm2,B,Dy,O
mp-753533,orthorhombic,222,F,Li,V
mp-753564,orthorhombic,mmm,F,O,Sn
mp-753663,monoclinic,2/m,Ba,Br,Y
mp-753764,trigonal,-3m,Co,Li,Ni,O
mp-753781,cubic,m-3m,Eu,Hf,O
mp-753976,tetragonal,4/mmm,As,Gd,O
mp-754011,trigonal,-3,Bi,Li,O
mp-754107,trigonal,-3,Bi,O,Y
mp-754321,monoclinic,2/m,Cr,Li,O,V
mp-754740,monoclinic,m,Co,Li,Nb,O,V
mp-754802,trigonal,3m,Fe,Li,O
mp-755116,cubic,m-3m,In,O,Pt
mp-755264,hexagonal,-6m2,Ti,O
mp-755395,monoclinic,m,Li,Mn,O,P
mp-755396,monoclinic,m,Li,Mn,O
mp-755407,monoclinic,2,C,K,O,P,V
mp-755524,orthorhombic,mm2,Al,Fe,Li,O
mp-755650,orthorhombic,mm2,Gd,O,Y
mp-755718,tetragonal,-4,F,Fe,Li
mp-755938,monoclinic,2,Co,Li,O,V
mp-755964,monoclinic,2,F,Mn,O
mp-756096,monoclinic,2,Hf,N,O
mp-756427,orthorhombic,mm2,Li,S,Sb
mp-756503,orthorhombic,mmm,B,Fe,Li,O
mp-756517,monoclinic,2/m,B,Cu,Na,O,P
mp-756926,trigonal,-3m,Bi,Li,Ni,O
mp-757082,monoclinic,2/m,Bi,Li,O,Si
mp-757466,hexagonal,6,Bi,Li,O,Si
mp-757756,monoclinic,2/m,C,Co,Li,O
mp-757997,orthorhombic,222,Li,O,P,Sn
mp-758019,monoclinic,2/m,Li,O,P,W
mp-758258,monoclinic,2/m,C,Li,Mn,O
mp-758330,orthorhombic,mm2,Co,Li,O,Si
mp-758540,monoclinic,m,F,Fe,Li,O,P
mp-758893,monoclinic,2,F,Mn,O
mp-759178,monoclinic,2/m,Ni,O,Zn
mp-759259,monoclinic,m,F,Fe,O
mp-759263,monoclinic,2/m,Bi,Li,O,P
mp-759371,triclinic,1,B,Fe,Li,O
mp-759544,monoclinic,2/m,Cu,In,O
mp-759864,triclinic,-1,Cr,H,Li,O,P,V
mp-7600,tetragonal,4/mmm,Th,Fe,Si
mp-760012,tetragonal,4/m,Cr,Na,O
mp-760143,triclinic,-1,Cr,F,Li,O,P,V
mp-760164,monoclinic,2,Fe,Li,O,P,V
mp-760370,monoclinic,2/m,Bi,F,O
mp-760506,monoclinic,m,N,O,P
mp-761161,triclinic,-1,F,Li,Mn
mp-761235,triclinic,1,B,Fe,Li,O
mp-761263,monoclinic,2/m,Na,O,V
mp-761530,monoclinic,2/m,Co,Fe,O
mp-763268,orthorhombic,mm2,F,Mn,O
mp-763560,triclinic,1,C,Li,Mn,O
mp-763934,monoclinic,2/m,F,Mn,O
mp-764102,triclinic,1,Fe,Li,O,Si
mp-764262,triclinic,1,Co,Fe,Li,O
mp-764765,monoclinic,m,Li,Nb,Ni,O,Sb
mp-765149,orthorhombic,mm2,Li,Ni,O,P
mp-765484,monoclinic,2/m,H,Mn,O,S
mp-765593,tetragonal,422,Fe,Li,O,P
mp-765721,monoclinic,2/m,Na,O,V
mp-765999,monoclinic,2/m,C,Li,O,V
mp-766122,orthorhombic,mmm,Mg,Mn,O
mp-766292,orthorhombic,222,Dy,O,Y
mp-766408,triclinic,-1,Li,O,Si,V
mp-768095,triclinic,-1,K,O,V
mp-768125,monoclinic,2/m,C,Ge,Na,O,P
mp-768312,orthorhombic,mm2,B,Fe,Li,O
mp-768684,trigonal,3m,Ce,Cl,O
mp-768765,monoclinic,2/m,B,Bi,Li,O
mp-769329,monoclinic,2/m,B,Li,O,Rb,Sb
mp-769608,triclinic,-1,Cr,Li,O,V
mp-770036,triclinic,1,Cr,Li,Mn,O,V
mp-770518,triclinic,1,Co,Li,Mn,O,Ti
mp-770560,orthorhombic,mmm,C,Cr,Na,O,S
mp-770831,monoclinic,2/m,B,Co,Na,O,S
mp-770843,triclinic,1,Cr,O,V
mp-770848,monoclinic,2/m,Co,Li,O,Ti
mp-772029,triclinic,1,Fe,Li,O,Si
mp-772074,monoclinic,m,I,La,Sr
mp-773018,triclinic,1,Cr,Li,Mg,O,S,Se
mp-773187,triclinic,1,Li,Mn,O,V
mp-773423,cubic,432,Li,O,V,W
mp-773989,tetragonal,422,Fe,Li,O,Ti
mp-774407,monoclinic,2/m,Hg,O,W
mp-774623,monoclinic,2/m,Li,O,P,Sn
mp-774914,trigonal,3,Cr,Ni,O,S
mp-775326,cubic,432,Li,Ni,O,Ti
mp-775485,monoclinic,m,Bi,O,P
mp-775805,monoclinic,2,N,O,Zr
mp-775961,triclinic,1,Li,Mn,O,Sn,W
mp-777694,triclinic,1,Li,O,Ti,V
mp-777850,triclinic,-1,Co,Li,Ni,O
mp-778991,triclinic,-1,H,Li,Mn,O,P
mp-779022,orthorhombic,mmm,Co,Li,O
mp-779890,monoclinic,m,B,Fe,Li,Mn,O
mp-780298,triclinic,1,B,Fe,Li,Mn,O
mp-780808,trigonal,3m,Li,O,Te,V
mp-783903,orthorhombic,mm2,Fe,Li,Ni,O
mp-7886,cubic,m-3m,Cs,F,Rb,Y
mp-7897,hexagonal,6/mmm,K,P
mp-8020,cubic,m-3m,La,Ti,O
mp-849245,trigonal,3,Co,Ni,O,P,Ti
mp-851033,triclinic,1,Co,F,Li,O
mp-861734,cubic,m-3m,Ac,Au,Zn
mp-861901,cubic,m-3m,Li,Ga,Cu
mp-866196,cubic,m-3m,Li,Pr,In
mp-867185,trigonal,-3m,O,Pu
mp-867576,triclinic,1,Co,Li,Na,O
mp-867630,orthorhombic,mm2,Fe,Li,O,Si
mp-867864,triclinic,-1,Li,Ni,O,P
mp-8758,orthorhombic,mm2,Sm,Rh,C
mp-8810,monoclinic,2/m,O,P,Sr,Zn
mp-921,cubic,m-3m,Y,Rh
mp-9400,trigonal,-3m,Ce,Al,Si
mp-949029,cubic,m-3m,Cs
mp-9698,monoclinic,2/m,Al,Rb,Sb
mp-973561,cubic,m-3m,Li,Ce,Ru
mp-974376,tetragonal,4/mmm,Pt,Rh
mp-974451,monoclinic,2/m,Al,F,K,O
mp-974457,cubic,m-3m,Ru,I
mp-975065,trigonal,-3m,Re
mp-976254,cubic,m-3m,Li,Mg
mp-976799,cubic,m-3m,Ni,Bi
mp-978304,cubic,m-3m,Mg,Ta
mp-9804,monoclinic,2/m,C,Ho,K,O
mp-981749,tetragonal,4/mmm,Tc,Ag
mp-982869,cubic,m-3m,Pm,Y,Al
mp-985281,tetragonal,4/mmm,Cs,Ir
mp-997002,orthorhombic,mmm,Au,K,O
mp-998599,orthorhombic,mmm,Br,Ca,K
mp-999291,orthorhombic,mmm,Pd,Pr
mvc-10067,tetragonal,4/m,Mg,O,Ti
mvc-10338,orthorhombic,mm2,Ca,Ho,Ni,O
mvc-10374,tetragonal,4/m,Bi,O
mvc-10455,tetragonal,4/m,Cr,O,Zn
mvc-1136,triclinic,1,Ca,Co,O
mvc-3101,monoclinic,2,Fe,Mg,O,Te
mvc-3245,tetragonal,4/mmm,Sr,Fe,S,O
mvc-353,tetragonal,-42m,Ba,Co,O,Tl
mvc-605,tetragonal,4/mmm,Ba,O,Ti,Y
mvc-7237,tetragonal,4mm,Al,Ba,Bi,Cu,O
mvc-7260,tetragonal,4mm,Ba,Bi,Cu,O,Y
mvc-740,triclinic,1,O,Ta,W
mvc-8156,monoclinic,2/m,Ge,O,Sn,Zn
mvc-9022,monoclinic,2/m,Bi,O,Sn,Zn
mvc-942,monoclinic,2/m,Ca,Mn,O,P
mvc-9680,monoclinic,m,O,Pr,W,Zn
mp-10055,orthorhombic,mmm,Co,B,Mo
mp-10057,orthorhombic,mmm,V,Co,B
mp-1009085,tetragonal,-42m,Be,P,Si
mp-10093,monoclinic,2/m,Nb,O,Sr,Yb
mp-1009489,cubic,m-3m,Rb,Te
mp-10097,hexagonal,6mm,As,Ga,Na,Sr
mp-1010,orthorhombic,mmm,Mn,B
mp-1013864,cubic,m-3m,Fe,Ge,Na,O
mp-1016882,cubic,m-3m,Cd,Os,O
mp-1018155,cubic,-43m,Mn,Sn
mp-1018275,trigonal,-3m,Ga,P
mp-1018725,tetragonal,4/mmm,Ho,Fe,Si
mp-1019519,orthorhombic,mmm,Ba,Na,O
mp-1019609,cubic,23,B,Cs,Li,O,P,Sr
mp-1019791,monoclinic,m,K,O,P,Zn
mp-1023938,trigonal,-3m,Mo,Te
mp-1025572,hexagonal,-6m2,Se,W
mp-1025715,hexagonal,-6m2,Mo,S,Te,W
mp-1027761,trigonal,3m,Mo,S,Te
mp-1028456,trigonal,3m,Se,Te,W
mp-1028544,trigonal,3m,Mo,Se,Te,W
mp-1029073,trigonal,3m,Mo,Se,Te,W
mp-1029504,orthorhombic,mmm,K,N,Nb
mp-1029510,monoclinic,2/m,B,N,Sr
mp-1029834,orthorhombic,mmm,Hf,Mg,N
mp-1029860,monoclinic,2/m,Ca,N,Ru
mp-1030190,trigonal,3m,Mo,S,Se,Te,W
mp-1030596,trigonal,3m,Mo,S,Se,Te,W
mp-10381,orthorhombic,mmm,K,Cu,Sb
mp-10489,tetragonal,4/mmm,Cs,Cu,Se,Ti
mp-10621,triclinic,-1,Rb,S,Sb
mp-10674,cubic,m-3m,Sm,Al,N
mp-107,cubic,m-3m,Pu
mp-10845,tetragonal,4/mmm,Ir,Te
mp-11054,tetragonal,4/mmm,Rb,Sn
mp-11168,trigonal,32,Ca,Ir,P
mp-11457,cubic,m-3m,Hf,Rh
mp-11585,trigonal,-3,Ge,La,Mg,O
mp-1163933,tetragonal,4/mmm,Ca,O,Si,V
mp-11667,hexagonal,-6m2,Nd,Zn,Ge
mp-1239395,monoclinic,2/m,Bi,O
mp-1244820,orthorhombic,mm2,Bi,O,Sr,Y
mp-1259,cubic,m-3m,Yb,Al
mp-128,trigonal,-3,Ge
mp-12883,monoclinic,2/m,P
