[1.7160371541976929,1.7302989959716797],
[2.8742599487304688,2.922860860824585],
[5.196298122406006,5.206628322601318],
[4.031750202178955,4.1081085205078125],
[2.1555917263031006,2.317192554473877],
[2.17012882232666,2.190028190612793],
[2.7007408142089844,2.6405837535858154],
[2.284156322479248,2.1893765926361084],
[3.142556667327881,3.463848829269409],
[2.579953670501709,2.611616611480713],
[2.370197057723999,2.209935188293457],
[3.0321991443634033,3.092834711074829],
[2.8938698768615723,2.870626211166382],
[2.456294536590576,2.2790961265563965],
[1.5962116718292236,1.659535527229309],
[1.7629679441452026,1.8497240543365479],
[1.5091755390167236,1.648777723312378],
[1.7924375534057617,1.8608617782592773],
[2.3877851963043213,2.220040798187256],
[1.1909888982772827,1.2394757270812988],
[2.8415796756744385,2.8414371013641357],
[1.590525507926941,1.6050846576690674],
[2.362571954727173,2.4636855125427246],
[3.7001819610595703,3.7653517723083496],
[2.61470365524292,2.739375591278076],
[1.8390792608261108,1.7816288471221924],
[3.201219320297241,3.2790277004241943],
[2.0161619186401367,2.1549415588378906],
[2.1752774715423584,2.3363254070281982],
[2.316128969192505,2.3611607551574707],
[3.2405893802642822,3.4260549545288086],
[1.0196858644485474,1.2058945894241333],
[2.2043089866638184,2.221905469894409],
[3.325003147125244,3.3488500118255615],
[2.7736098766326904,2.8264076709747314],
[2.578453540802002,2.5211195945739746],
[2.61609148979187,2.669203519821167],
[3.001622438430786,3.063161849975586],
[4.654287815093994,4.399692535400391],
[2.1554436683654785,2.262011766433716],
[3.7921156883239746,3.7452077865600586],
[3.2168476581573486,3.262805223464966],
[2.330996513366699,2.1318581104278564],
[1.8227063417434692,1.8717336654663086],
[2.3905370235443115,2.458528757095337],
[1.9123436212539673,1.9403948783874512],
[2.5064315795898438,2.4916460514068604],
[2.5551390647888184,2.7793378829956055],
[2.6482436656951904,2.797348737716675],
[2.0674009323120117,2.144225597381592],
[2.6832051277160645,2.791780710220337],
[2.1831390857696533,2.187824010848999],
[3.2125418186187744,3.3058199882507324],
[2.600874900817871,2.6176419258117676],
[2.7888495922088623,2.9125277996063232],
[2.467217206954956,2.2998287677764893],
[3.178858518600464,3.0850462913513184],
[2.219918727874756,2.2594809532165527],
[6.464450836181641,5.279324054718018],
[2.5840206146240234,2.6578588485717773],
[2.252288818359375,2.301868438720703],
[1.5011372566223145,1.5327259302139282],
[3.1421854496002197,2.994067907333374],
[2.126819610595703,2.1920723915100098],
[2.704911947250366,2.4770312309265137],
[1.3716201782226562,1.3367317914962769],
[4.118400573730469,4.252156734466553],
[3.235532760620117,3.304637908935547],
[2.002808094024658,2.2021989822387695],
[3.184974193572998,3.267608642578125],
[2.415489435195923,2.3874073028564453],
[3.101534366607666,3.0736892223358154],
[2.2504451274871826,2.4728829860687256],
[2.903465509414673,2.927232265472412],
[2.6076550483703613,2.5259053707122803],
[2.016315460205078,2.046069622039795],
[1.6340686082839966,1.8098955154418945],
[2.971238851547241,3.042513847351074],
[1.8216772079467773,1.925036907196045],
[2.527493953704834,2.6311113834381104],
[2.5947165489196777,2.6162681579589844],
[3.1409034729003906,3.1193015575408936],
[2.4155337810516357,2.362290620803833],
[1.846227765083313,1.8697023391723633],
[1.857287049293518,1.951377511024475],
[1.1435856819152832,1.380086064338684],
[2.3946526050567627,2.533914089202881],
[2.605743408203125,2.5331437587738037],
[2.330740451812744,2.3630871772766113],
[1.9953693151474,1.9783438444137573],
[2.371858596801758,2.4219508171081543],
[1.6390376091003418,1.911013126373291],
[3.0722336769104004,3.099306344985962],
[3.1643259525299072,3.324065685272217],
[3.9186573028564453,4.063113212585449],
[2.7686591148376465,2.7600631713867188],
[2.2646491527557373,2.312661647796631],
[2.1810121536254883,2.1138436794281006],
[1.5864804983139038,1.711549162864685],
[2.5761640071868896,2.449784278869629],
[2.029198408126831,1.9761483669281006],
[1.7477997541427612,1.9599645137786865],
[2.2246408462524414,2.303576946258545],
[1.1692475080490112,1.4315009117126465],
[2.05015230178833,1.9526660442352295],
[1.2223234176635742,1.1794230937957764],
[1.8720072507858276,1.8081133365631104],
[2.1006739139556885,2.1661734580993652],
[2.1819605827331543,2.341966152191162],
[4.349869728088379,4.431658744812012],
[2.6565401554107666,2.6925957202911377],
[1.9323678016662598,1.8508824110031128],
[2.3292367458343506,2.4056122303009033],
[2.7025861740112305,2.5854063034057617],
[3.087451934814453,3.0887370109558105],
[2.3820295333862305,2.3251023292541504],
[2.786250591278076,2.9823200702667236],
[2.6710329055786133,2.6790874004364014],
[3.4862892627716064,3.34552001953125],
[1.843431830406189,1.89454984664917],
[2.874091863632202,2.800349235534668],
[2.393357276916504,2.4524312019348145],
[3.352766513824463,3.243910551071167],
[2.6973493099212646,2.7002971172332764],
[3.9186410903930664,3.645200252532959],
[3.1542985439300537,3.2274515628814697],
[3.105415105819702,3.341923236846924],
[1.2551411390304565,1.1914905309677124],
[2.6162760257720947,2.5811727046966553],
[1.9371440410614014,1.9288699626922607],
[2.474855661392212,2.741175889968872],
[3.1864748001098633,3.0821332931518555],
[2.461808681488037,2.3917458057403564],
[2.2183432579040527,2.0862584114074707],
[2.863722801208496,2.9731500148773193],
[2.360448122024536,2.3342931270599365],
[3.0265285968780518,3.2037415504455566],
[2.710451602935791,2.7494239807128906],
[3.0698297023773193,3.135826349258423],
[2.831716775894165,2.574408531188965],
[2.056713342666626,1.950847864151001],
[2.2189087867736816,2.258972644805908],
[3.0292093753814697,3.174722909927368],
[1.7534812688827515,1.8381915092468262],
[3.2648937702178955,3.3154566287994385],
[1.8129228353500366,1.9542410373687744],
[2.228069543838501,2.379380464553833],
[9.597955703735352,5.279229640960693],
[1.9342542886734009,1.959007740020752],
[3.214763641357422,3.2583365440368652],
[2.8220863342285156,2.7434611320495605],
[2.6211516857147217,2.728703022003174],
[2.2193210124969482,2.33445405960083],
[2.4372942447662354,2.3123996257781982],
[3.617595911026001,3.4259698390960693],
[3.1941049098968506,3.227323532104492],
[2.801874876022339,3.00545334815979],
[2.632932186126709,2.684312105178833],
[2.1075799465179443,2.2582180500030518],
[2.0384247303009033,1.914828896522522],
[3.24680233001709,3.221752882003784],
[2.4665679931640625,2.3873724937438965],
[3.693666696548462,3.661724805831909],
[2.2369024753570557,2.251511812210083],
[1.9739246368408203,1.8604059219360352],
[2.0269131660461426,2.13156795501709],
[2.22444224357605,2.1468429565429688],
[2.0894694328308105,2.291688919067383],
[3.6448028087615967,2.3962936401367188],
[2.5952048301696777,2.777036428451538],
[5.181806564331055,5.217123985290527],
[1.8865015506744385,1.950793981552124],
[2.0496692657470703,1.9342434406280518],
[2.443495273590088,2.3087477684020996],
[2.3906989097595215,2.5851807594299316],
[2.557511568069458,2.5568618774414062],
[1.5994290113449097,1.6514873504638672],
[1.9503432512283325,2.704895257949829],
[2.32835054397583,2.5811665058135986],
[2.686742067337036,3.0018699169158936],
[1.9932588338851929,2.040499448776245],
[2.2009124755859375,2.3415751457214355],
[1.7937625646591187,1.8305214643478394],
[4.524345397949219,4.2792439460754395],
[2.902338981628418,2.933047294616699],
[1.895887851715088,1.9931421279907227],
[2.7764432430267334,2.630319356918335],
[2.440279722213745,2.4555599689483643],
[1.8503071069717407,1.9986391067504883],
[1.9563953876495361,1.8728673458099365],
[1.9722189903259277,2.0767219066619873],
[2.274073362350464,2.3198208808898926],
[1.9796440601348877,2.256620168685913],
[4.328955173492432,3.859560489654541],
[1.704497218132019,1.8824410438537598],
[2.2042696475982666,2.229788064956665],
[1.8178435564041138,1.886584997177124],
[2.9606080055236816,2.910848617553711],
[3.0470190048217773,2.9214205741882324],
[2.075098752975464,2.2949013710021973],
[2.060411214828491,2.2263402938842773],
[2.2378876209259033,2.317795515060425],
[2.739999294281006,2.7115707397460938],
[2.6405980587005615,2.6577460765838623],
[1.6695917844772339,1.8544743061065674],
[2.4428555965423584,2.530214786529541],
[1.5560872554779053,1.8207556009292603],
[0.7312454581260681,0.7139227390289307],
[2.0506808757781982,2.011992931365967],
[2.1103501319885254,2.264225482940674],
[2.5278642177581787,2.8869454860687256],
[2.9470112323760986,3.105329990386963],
[2.603127956390381,2.5969505310058594],
[1.5779472589492798,1.5931000709533691],
[2.966818332672119,2.942051649093628],
[2.684816598892212,2.8325512409210205],
[2.71524977684021,2.7319626808166504],
[2.180398464202881,2.3334035873413086],
[2.576373815536499,2.6177468299865723],
[1.064079999923706,1.083141803741455],
[3.7026655673980713,3.6750011444091797],
[3.775317907333374,3.7045254707336426],
[2.0695691108703613,2.2088510990142822],
[2.9479947090148926,3.0453624725341797],
[2.6634929180145264,2.6051459312438965],
[1.6130315065383911,1.69374418258667],
[1.6366639137268066,1.5070738792419434],
[3.804321050643921,3.7777366638183594],
[2.425734519958496,2.474104166030884],
[3.218013048171997,3.1870949268341064],
[2.2863407135009766,2.539911985397339],
[2.2101573944091797,2.1553335189819336],
[1.8889366388320923,1.8262965679168701],
[2.1154212951660156,2.0199804306030273],
[2.4094278812408447,2.3868813514709473],
[4.105477809906006,3.858246326446533],
[2.3881237506866455,2.590348720550537],
[1.706541657447815,1.6320183277130127],
[1.7339454889297485,1.7641773223876953],
[2.7136728763580322,2.614825487136841],
[2.9669582843780518,2.8603827953338623],
[2.451878786087036,2.4233336448669434],
[2.843596935272217,2.98860502243042],
[2.146926164627075,2.173966884613037],
[2.5145211219787598,2.4682188034057617],
[3.7351865768432617,3.700518846511841],
[2.0936450958251953,2.1226210594177246],
[2.429152488708496,2.1581664085388184],
[2.4454545974731445,2.3349785804748535],
[1.7341246604919434,1.7959661483764648],
[3.105252265930176,3.054462194442749],
[2.9170665740966797,2.9083175659179688],
[2.231222629547119,2.4977004528045654],
[1.1635674238204956,1.1138001680374146],
[2.922363758087158,3.225644826889038],
[2.2494983673095703,2.229597330093384],
[1.9534116983413696,1.9679489135742188],
[1.8024340867996216,1.8016008138656616],
[3.832714796066284,3.66916561126709],
[2.9866979122161865,3.095149040222168],
[2.6783087253570557,2.487337350845337],
[1.911346197128296,2.191370725631714],
[2.245950698852539,2.345181703567505],
[3.741936206817627,4.021670818328857],
[2.8502464294433594,2.9544825553894043],
[2.812046527862549,2.862145185470581],
[2.463259220123291,2.5908520221710205],
[2.0446584224700928,2.148512840270996],
[1.7052794694900513,1.886500597000122],
[2.6203129291534424,2.7257730960845947],
[1.9311869144439697,2.0175490379333496],
[1.8201098442077637,1.7549067735671997],
[3.5463387966156006,3.670405149459839],
[3.372600555419922,3.5881001949310303],
[4.1311140060424805,4.365696907043457],
[4.321778774261475,4.553975582122803],
[2.3266704082489014,2.5153801441192627],
[2.3502790927886963,2.3672258853912354],
[2.306168794631958,2.254263401031494],
[2.816884756088257,2.8394360542297363],
[2.5699079036712646,2.506957530975342],
[2.6259043216705322,2.854022979736328],
[2.5486133098602295,2.7349636554718018],
[2.56809663772583,2.686568021774292],
[2.634819507598877,2.745917320251465],
[1.9846234321594238,2.023817300796509],
[2.75932240486145,2.8248002529144287],
[1.4733383655548096,1.3793671131134033],
[1.4295933246612549,1.5159744024276733],
[1.981955885887146,1.9045791625976562],
[2.501662015914917,2.2104616165161133],
[2.0846023559570312,2.1039254665374756],
[1.889884352684021,2.0866243839263916],
[2.6732516288757324,2.5959174633026123],
[2.9915831089019775,2.670630931854248],
[2.659701108932495,2.5449001789093018],
[2.2262661457061768,2.359116315841675],
[2.796217918395996,2.814129590988159],
[2.1696784496307373,1.9213720560073853],
[2.749422550201416,2.928623914718628],
[1.9136866331100464,2.040729522705078],
[2.2576193809509277,2.2443013191223145],
[2.06695294380188,2.238981008529663],
[2.8665707111358643,2.9861011505126953],
[2.1733226776123047,2.0639491081237793],
[2.1209933757781982,2.179426670074463],
[2.833768844604492,3.0076324939727783],
[2.1504287719726562,2.266455888748169],
[2.200615882873535,2.2484843730926514],
[2.3832905292510986,2.459014892578125],
[2.34983229637146,2.267735719680786],
[1.630703330039978,1.8372409343719482],
[3.390899896621704,3.6574478149414062],
[2.1046624183654785,2.217036724090576],
[2.4711074829101562,2.448758602142334],
[2.2817752361297607,2.24726939201355],
[2.6964030265808105,2.761296272277832],
[3.4009556770324707,3.0404419898986816],
[3.048220634460449,3.205570936203003],
[5.0360260009765625,4.296643257141113],
[1.9360136985778809,2.024618148803711],
[3.083587408065796,3.2694668769836426],
[2.568676233291626,3.0129623413085938],
[2.063782215118408,2.0488383769989014],
[1.4369875192642212,1.4620031118392944],
[2.0096065998077393,2.206584930419922],
[2.1735057830810547,2.1960246562957764],
[2.9172253608703613,3.1475350856781006],
[2.352200984954834,2.4118340015411377],
[3.7230875492095947,3.6780734062194824],
[3.843703031539917,3.8529510498046875],
[0.856115996837616,0.9220722913742065],
[2.2234201431274414,2.2924838066101074],
[3.3579471111297607,3.013866901397705],
[2.931884765625,3.0261619091033936],
[2.483506441116333,2.504443645477295],
[2.9511754512786865,2.9255356788635254],
[1.970641851425171,1.991962194442749],
[2.9802815914154053,3.0514886379241943],
[2.455190658569336,2.547105312347412],
[2.836422920227051,2.8049654960632324],
[2.0574636459350586,2.125293731689453],
[1.787968397140503,1.891146183013916],
[0.9380030632019043,0.3652482032775879],
[3.385277271270752,3.5255184173583984],
[1.8918561935424805,2.0361156463623047],
[2.5351181030273438,2.735959768295288],
[2.9708683490753174,2.673121452331543],
[3.23128604888916,3.341684103012085],
[2.1883645057678223,2.380171298980713],
[2.4600489139556885,2.744990110397339],
[3.4955952167510986,3.414247989654541],
[1.876049518585205,1.800529956817627],
[2.1620728969573975,2.1210436820983887],
[2.326659679412842,2.081270217895508],
[1.9678114652633667,2.129965305328369],
[2.3162591457366943,2.2365739345550537],
[2.380169630050659,2.3602867126464844],
[2.358210802078247,2.260829210281372],
[2.78933048248291,2.9155116081237793],
[2.592087507247925,2.5921871662139893],
[3.2188358306884766,3.3617939949035645],
[1.6310622692108154,1.679744005203247],
[2.5123701095581055,2.625307321548462],
[2.1248841285705566,2.2502641677856445],
[2.496007204055786,2.4724924564361572],
[2.264295816421509,2.249329090118408],
[2.4594504833221436,2.381643295288086],
[1.8108857870101929,2.0557546615600586],
[1.9963337182998657,1.972893476486206],
[3.707237720489502,3.997966766357422],
[3.3678641319274902,3.3436198234558105],
[4.296938896179199,4.36679220199585],
[1.4556379318237305,1.609689712524414],
[2.6277120113372803,2.6588873863220215],
[3.6313650608062744,3.6716763973236084],
[2.3249926567077637,2.349048614501953],
[1.8685249090194702,2.014251232147217],
[2.554269790649414,2.764554738998413],
[2.5117108821868896,2.361661911010742],
[2.1067323684692383,2.0105648040771484],
[2.1819186210632324,2.0803451538085938],
[2.0131144523620605,2.342808485031128],
[2.010404109954834,2.0913403034210205],
[3.0938942432403564,3.1184046268463135],
[1.4366705417633057,1.4163469076156616],
[2.3133156299591064,2.234823226928711],
[3.5340211391448975,3.709902763366699],
[1.7820053100585938,1.855852723121643],
[2.1402428150177,2.132411479949951],
[1.7492936849594116,1.921478271484375],
[2.404764413833618,2.49636173248291],
[2.092660903930664,2.0866925716400146],
[2.2241368293762207,2.1218314170837402],
[2.719294786453247,2.6867504119873047],
[2.1733298301696777,2.3385415077209473],
[1.7066251039505005,1.7623846530914307],
[3.929105043411255,4.094997406005859],
[2.2682697772979736,2.282042980194092],
[2.1442184448242188,2.12070894241333],
[2.123995065689087,2.331403970718384],
[4.599739074707031,4.819043159484863],
[3.4895217418670654,3.2771453857421875],
[2.9230611324310303,3.198251485824585],
[1.6933261156082153,1.676499843597412],
[1.9263898134231567,2.1084330081939697],
[1.9825040102005005,2.0377919673919678],
[3.6654510498046875,3.653155565261841],
[1.9329413175582886,1.8060410022735596],
[2.5274498462677,2.5199029445648193],
[2.3707642555236816,2.277682065963745],
[2.2049779891967773,2.2371208667755127],
[2.1036996841430664,2.425638437271118],
[3.046046495437622,2.9503281116485596],
[1.8966642618179321,2.130709648132324],
[2.794752359390259,2.7570831775665283],
[3.2135121822357178,3.096801996231079],
[2.882941961288452,3.154886484146118],
[2.2442517280578613,2.1877005100250244],
[2.0282034873962402,2.087731122970581],
[1.129895567893982,1.1454683542251587],
[2.8946471214294434,3.2114450931549072],
[2.281003952026367,2.161790132522583],
[3.004789113998413,3.1445603370666504],
[1.013927936553955,1.0753170251846313],
[2.751157760620117,2.7302277088165283],
[2.1943960189819336,2.302813768386841],
[2.301243305206299,2.6260385513305664],
[3.0876007080078125,3.100654125213623],
[2.3424160480499268,2.2292277812957764],
[4.2089738845825195,3.9287915229797363],
[2.612314462661743,2.6577296257019043],
[5.226377487182617,4.804327487945557],
[2.1029601097106934,2.334761619567871],
[2.434553384780884,2.583120822906494],
[2.8555502891540527,2.985102415084839],
[2.8716914653778076,3.019428253173828],
[1.8914990425109863,1.9034790992736816],
[2.3008182048797607,2.3005621433258057],
[3.544402599334717,3.5664443969726562],
[3.037907361984253,2.8801872730255127],
[2.2047884464263916,2.2580230236053467],
[2.7370903491973877,3.237938404083252],
[2.419578790664673,2.5311014652252197],
[2.1783814430236816,2.339430570602417],
[3.0865275859832764,3.1829111576080322],
[3.2366435527801514,3.4604592323303223],
[1.1750454902648926,1.3895576000213623],
[1.9470516443252563,1.9772355556488037],
[2.505906820297241,2.4838337898254395],
[1.6555578708648682,2.068845510482788],
[3.1250925064086914,3.1025571823120117],
[2.199787139892578,2.2718138694763184],
[2.593743324279785,2.7036099433898926],
[3.0598487854003906,3.189211845397949],
[2.7707536220550537,2.7234206199645996],
[1.6437067985534668,1.7513201236724854],
[2.3075859546661377,2.6089096069335938],
[3.0730066299438477,3.2164597511291504],
[2.221033811569214,2.248812437057495],
[2.4535984992980957,2.5602352619171143],
[2.0164520740509033,2.135831356048584],
[2.4890201091766357,2.5634260177612305],
[2.1517162322998047,2.2017297744750977],
[2.3882734775543213,2.302694797515869],
[3.740032196044922,3.637906074523926],
[1.4952205419540405,1.6553137302398682],
[1.907755970954895,1.9050508737564087],
[2.0957024097442627,2.0895323753356934],
[1.5552575588226318,1.6822535991668701],
[2.880807638168335,2.968841552734375],
[2.790605306625366,2.806334972381592],
[2.010850429534912,1.9143658876419067],
[2.1379945278167725,2.2450058460235596],
[3.3235082626342773,3.5139951705932617],
[2.2524030208587646,2.1824593544006348],
[2.0807037353515625,2.1499717235565186],
[2.521510124206543,2.4600629806518555],
[2.826768636703491,2.903555154800415],
[2.022704839706421,2.017460584640503],
[1.6876600980758667,1.8724086284637451],
[2.721015453338623,2.7327938079833984],
[2.438833713531494,2.4457576274871826],
[1.0656189918518066,1.2108553647994995],
[2.097935914993286,2.156662940979004],
[1.7066856622695923,1.4604007005691528],
[3.049250602722168,2.9501428604125977],
[2.350471019744873,2.289471387863159],
[1.2871254682540894,1.218778371810913],
[3.325254440307617,3.483628034591675],
[2.540234088897705,2.751267433166504],
[3.7158617973327637,3.752941608428955],
[2.019625663757324,2.0219266414642334],
[2.794525623321533,2.880070686340332],
[1.5791131258010864,1.7272639274597168],
[1.0323597192764282,1.5994173288345337],
[3.1295053958892822,3.3115782737731934],
[3.8479552268981934,3.8136913776397705],
[2.742591381072998,2.6366775035858154],
[2.712639808654785,3.1310205459594727],
[2.33600115776062,2.457362651824951],
[2.629295587539673,3.1827211380004883],
[2.2420942783355713,2.2489876747131348],
[2.2554054260253906,2.063180923461914],
[2.881922721862793,3.222964286804199],
[1.653457522392273,1.7745237350463867],
[1.7036272287368774,1.6548070907592773],
[2.092146873474121,2.3070528507232666],
[3.051420211791992,3.10246205329895],
[2.038909673690796,2.1034059524536133],
[1.873355746269226,1.865388035774231],
[2.6084017753601074,2.7702977657318115],
[1.8111419677734375,1.877021312713623],
[1.5314408540725708,1.7538909912109375],
[2.942251205444336,2.948362112045288],
[1.9835270643234253,2.018165111541748],
[2.416517496109009,2.4477341175079346],
[2.7680184841156006,2.8929545879364014],
[3.2046146392822266,3.3099324703216553],
[2.494039297103882,2.0889878273010254],
[2.0961756706237793,2.1685688495635986],
[2.7428722381591797,2.968989849090576],
[3.570263147354126,3.648218870162964],
[4.235069274902344,4.669804573059082],
[1.7135976552963257,1.9145960807800293],
[2.6803581714630127,2.8848609924316406],
[1.9364843368530273,2.0637505054473877],
[2.4494259357452393,2.320807695388794],
[2.559037923812866,2.2456817626953125],
[1.8218574523925781,1.8092777729034424],
[2.3769190311431885,2.5461206436157227],
[1.9688823223114014,2.0832815170288086],
[2.134857654571533,2.443636655807495],
[2.268449068069458,2.2565741539001465],
[2.52571964263916,2.5170788764953613],
[2.749729871749878,2.676384687423706],
[2.02306866645813,1.9404020309448242],
[2.015612840652466,2.123504638671875],
[3.655668020248413,3.5614013671875],
[3.7131247520446777,3.8953046798706055],
[2.039743185043335,2.1764345169067383],
[2.166961431503296,2.1942203044891357],
[1.8800733089447021,1.8934850692749023],
[2.1652286052703857,2.174386739730835],
[1.7369108200073242,1.8229392766952515],
[2.935822010040283,2.773668050765991],
[2.5476186275482178,2.6372694969177246],
[5.848228931427002,5.217885494232178],
[2.812490224838257,2.6799044609069824],
[2.7867562770843506,2.8921384811401367],
[2.7258052825927734,2.6583378314971924],
[2.47877836227417,2.2100155353546143],
[2.258213758468628,2.263558864593506],
[3.4693055152893066,3.3249220848083496],
[2.3231000900268555,2.2863807678222656],
[2.064481735229492,2.2255077362060547],
[1.7508044242858887,1.8602254390716553],
[3.6427903175354004,3.470306634902954],
[1.8782795667648315,1.993786096572876],
[2.6382014751434326,2.5854434967041016],
[2.3089070320129395,2.4032459259033203],
[2.861055850982666,2.50514554977417],
[2.814889669418335,2.876441717147827],
[1.1686564683914185,1.2542922496795654],
[1.0950504541397095,1.2597979307174683],
[2.4422717094421387,2.4023544788360596],
[2.5107195377349854,2.5266599655151367],
[2.50968861579895,2.6054322719573975],
[2.351522445678711,2.295961856842041],
[3.2385318279266357,3.316190719604492],
[4.72569465637207,4.469440460205078],
[2.982576608657837,2.9568839073181152],
[2.0577125549316406,2.0909314155578613],
[2.0038371086120605,1.9977622032165527],
[2.827993154525757,2.708548069000244],
[2.1478404998779297,2.494755983352661],
[3.3066439628601074,3.4271273612976074],
[2.321932554244995,2.2442727088928223],
[3.2000389099121094,3.4903438091278076],
[2.5648467540740967,2.6334598064422607],
[2.1252329349517822,1.9836770296096802],
[2.7638912200927734,2.746242046356201],
[2.347815990447998,2.331024169921875],
[1.2445387840270996,1.2012355327606201],
[2.6971025466918945,2.734792709350586],
[2.6408603191375732,2.983555316925049],
[1.7951617240905762,1.6668462753295898],
[2.485417604446411,2.5973851680755615],
[3.431165933609009,3.2025256156921387],
[2.2262439727783203,2.2516586780548096],
[2.3107528686523438,2.3243513107299805],
[3.0210225582122803,3.0497138500213623],
[3.3838963508605957,3.433110475540161],
[2.0994017124176025,2.2208828926086426],
[2.6523032188415527,2.3973867893218994],
[1.9801037311553955,1.987457513809204],
[2.657921314239502,2.7617530822753906],
[1.338507056236267,1.4117921590805054],
[2.508657217025757,2.473529100418091],
[1.9783875942230225,2.0048112869262695],
[2.3193323612213135,2.2951416969299316],
[2.513310432434082,2.4651482105255127],
[0.34217026829719543,0.14062881469726562],
[2.754781484603882,2.62945556640625],
[2.9312634468078613,3.0072622299194336],
[1.6277167797088623,1.7106705904006958],
[3.845332384109497,4.0156660079956055],
[2.779456853866577,2.7962100505828857],
[2.1903181076049805,2.2775766849517822],
[2.018249750137329,1.9766852855682373],
[2.8321874141693115,2.932039976119995],
[3.2569305896759033,3.2229809761047363],
[2.0771279335021973,2.180270195007324],
[2.397167682647705,2.5629117488861084],
[2.0215415954589844,2.2498931884765625],
[2.3758463859558105,2.5634703636169434],
[3.634172201156616,3.256863594055176],
[2.1376137733459473,2.509897470474243],
[1.9910306930541992,2.0287883281707764],
[2.6068434715270996,2.315676212310791],
[2.6174116134643555,2.6428964138031006],
[2.3714399337768555,2.347707748413086],
[2.7760581970214844,2.983996629714966],
[3.365344285964966,3.2150778770446777],
[1.788101077079773,1.9295066595077515],
[2.6605231761932373,1.9099798202514648],
[2.482518196105957,2.340315580368042],
[2.243039846420288,2.270566940307617],
[1.845879316329956,1.8947656154632568],
[2.275918960571289,2.3891801834106445],
[2.2761499881744385,2.5970330238342285],
[2.834122657775879,2.7188472747802734],
[1.5116780996322632,1.5258612632751465],
[1.8463165760040283,1.915766954421997],
[2.3589046001434326,2.4518520832061768],
[2.1673076152801514,2.279299736022949],
[2.5509278774261475,2.6541054248809814],
[2.601196050643921,2.75372314453125],
[2.1681771278381348,1.7132956981658936],
[2.5426571369171143,2.4125564098358154],
[2.315011978149414,2.335218667984009],
[3.0673465728759766,3.284555673599243],
[3.7182116508483887,3.998748779296875],
[3.5776219367980957,3.731027126312256],
[4.381742477416992,4.395421981811523],
[2.029025077819824,2.1769745349884033],
[2.7845842838287354,3.098836660385132],
[2.770397424697876,2.9066286087036133],
[3.683922290802002,3.756319761276245],
[1.9370814561843872,2.088366985321045],
[2.0524275302886963,2.1857316493988037],
[2.5238068103790283,2.5533363819122314],
[2.4839224815368652,2.4593124389648438],
[3.387721061706543,3.152833938598633],
[2.0110068321228027,1.9395530223846436],
[2.5504353046417236,2.5321385860443115],
[2.4846317768096924,2.774763822555542],
[2.229297399520874,2.2515153884887695],
[2.8625056743621826,3.170163631439209],
[1.3280471563339233,1.3521209955215454],
[2.305204391479492,2.4933416843414307],
[2.517615795135498,2.478825330734253],
[2.8889122009277344,2.958714246749878],
[3.753218173980713,4.0265679359436035],
[2.5216290950775146,2.6057305335998535],
[3.2285356521606445,3.3235859870910645],
[1.1786550283432007,1.0002903938293457],
[2.601559638977051,2.737100839614868],
[3.3815274238586426,3.451080560684204],
[2.2942821979522705,2.4379875659942627],
[3.4137234687805176,3.1860992908477783],
[3.198122262954712,3.285510778427124],
[2.6444005966186523,2.8212509155273438],
[1.7536016702651978,1.8892109394073486],
[4.613171577453613,4.96570348739624],
[1.604492425918579,1.8230140209197998],
[3.8256442546844482,3.7221856117248535],
[3.603642463684082,3.2190189361572266],
[3.0268096923828125,3.1009039878845215],
[2.8576717376708984,2.715991497039795],
[2.7618038654327393,3.0521345138549805],
[2.4413979053497314,2.616973400115967],
[3.0768930912017822,3.1652581691741943],
[1.718235969543457,1.8434789180755615],
[2.790560483932495,2.8175768852233887],
[2.4090793132781982,2.702950954437256],
[2.5330281257629395,2.578047275543213],
[1.8132688999176025,1.7835986614227295],
[2.2370152473449707,2.295811176300049],
[2.2354869842529297,2.470491647720337],
[4.012870788574219,4.195152759552002],
[2.6914446353912354,2.651529312133789],
[3.11076021194458,3.386664867401123],
[2.563281297683716,5.211403846740723],
[1.9284248352050781,2.0314838886260986],
[2.3267853260040283,2.301396369934082],
[2.743262529373169,2.712876796722412],
[2.1629300117492676,2.2441275119781494],
[1.8542877435684204,1.8390697240829468],
[2.7040436267852783,2.7964391708374023],
[3.303030014038086,3.443391799926758],
[3.4581093788146973,3.5112175941467285],
[1.5480915307998657,1.775367021560669],
[2.467197895050049,2.559269428253174],
[1.9688047170639038,1.9919681549072266],
[3.134606122970581,2.902179002761841],
[2.1397440433502197,2.1861233711242676],
